CountMax ,fattree8 ,50000 , 100 ,  0.99 , 0.433658090813474 , 0 , 1 , 326
SketchVisor ,fattree8 ,300000 , 3000 ,  0.98 , -8607048014.40547 , -17929304350162.8 , 1.16224255520292 , 3573
SketchVisor ,fattree8 ,300000 , 3000 ,  0.95 , -22173187703.8795 , -29626851119609 , 1.33675782689341 , 8956
CountMax ,hyperx9 ,50000 , 100 ,  0.99 , 0.580333749180294 , 0 , 1 , 411
CountMax ,hyperx9 ,50000 , 100 ,  0.98 , 0.574184438579937 , 0 , 1 , 808
CountMax ,hyperx9 ,50000 , 100 ,  0.95 , 0.540562063081954 , 0 , 1 , 1929
SketchVisor ,hyperx9 ,50000 , 100 ,  0.99 , 0.154214648967212 , 0 , 1.02268343815514 , 77
SketchVisor ,hyperx9 ,50000 , 100 ,  0.98 , 0.155383249526538 , 0 , 1.03724339506314 , 155
SketchVisor ,hyperx9 ,50000 , 100 ,  0.95 , 0.148774048826297 , 0 , 1.04499174463401 , 371
CountMax ,hyperx9 ,50000 , 200 ,  0.99 , 0.83122130726827 , 0 , 1 , 494
CountMax ,hyperx9 ,50000 , 200 ,  0.98 , 0.81846482660804 , 0 , 1 , 985
CountMax ,hyperx9 ,50000 , 200 ,  0.95 , 0.781370397302104 , 0 , 1 , 2404
SketchVisor ,hyperx9 ,50000 , 200 ,  0.99 , 0.332693628015658 , 0 , 1.02531839133189 , 166
SketchVisor ,hyperx9 ,50000 , 200 ,  0.98 , 0.313777349124715 , 0 , 1.02548403111038 , 313
SketchVisor ,hyperx9 ,50000 , 200 ,  0.95 , 0.323410932790789 , 0 , 1.04222200283016 , 806
CountMax ,hyperx9 ,50000 , 400 ,  0.99 , 0.947299445148424 , 0.352656901528921 , 1 , 500
CountMax ,hyperx9 ,50000 , 400 ,  0.98 , 0.943756587808507 , 0 , 1 , 999
CountMax ,hyperx9 ,50000 , 400 ,  0.95 , 0.935168303889037 , 0 , 1 , 2496
SketchVisor ,hyperx9 ,50000 , 400 ,  0.99 , 0.602983374519257 , 0 , 1.02260017175293 , 301
SketchVisor ,hyperx9 ,50000 , 400 ,  0.98 , 0.602345013241681 , 0 , 1.02260017175293 , 601
SketchVisor ,hyperx9 ,50000 , 400 ,  0.95 , 0.608364272352619 , 0 , 1.04149928508205 , 1517
CountMax ,hyperx9 ,50000 , 700 ,  0.99 , 0.982276637041687 , 0 , 1 , 499
CountMax ,hyperx9 ,50000 , 700 ,  0.98 , 0.983199136596177 , 0 , 1 , 999
CountMax ,hyperx9 ,50000 , 700 ,  0.95 , 0.981543031096959 , 0 , 1 , 2499
SketchVisor ,hyperx9 ,50000 , 700 ,  0.99 , 0.901301285517141 , 0 , 1.01736210054956 , 450
SketchVisor ,hyperx9 ,50000 , 700 ,  0.98 , 0.909484079041046 , 0 , 1.01911264357317 , 908
SketchVisor ,hyperx9 ,50000 , 700 ,  0.95 , 0.900451944306024 , 0 , 1.02704576976422 , 2247
CountMax ,hyperx9 ,50000 , 1000 ,  0.99 , 0.994091909365513 , 0.660599835661463 , 1 , 500
CountMax ,hyperx9 ,50000 , 1000 ,  0.98 , 0.994706778218074 , 0.660599835661463 , 1 , 1000
CountMax ,hyperx9 ,50000 , 1000 ,  0.95 , 0.994089661784218 , 0.265465399676863 , 1 , 2500
SketchVisor ,hyperx9 ,50000 , 1000 ,  0.99 , 0.990668350450885 , 0 , 1.00948503969062 , 495
SketchVisor ,hyperx9 ,50000 , 1000 ,  0.98 , 0.990724251742312 , 0 , 1.01011577192702 , 990
SketchVisor ,hyperx9 ,50000 , 1000 ,  0.95 , 0.991191459737648 , 0 , 1.01547297297297 , 2476
CountMax ,hyperx9 ,50000 , 1500 ,  0.99 , 0.997725901986805 , 0.167941027374113 , 1 , 500
CountMax ,hyperx9 ,50000 , 1500 ,  0.98 , 0.997975916495523 , 0.167941027374113 , 1 , 1000
CountMax ,hyperx9 ,50000 , 1500 ,  0.95 , 0.99758807195791 , 0.167941027374113 , 1 , 2500
SketchVisor ,hyperx9 ,50000 , 1500 ,  0.99 , 1.00007098897798 , 1 , 1.00175045796865 , 500
SketchVisor ,hyperx9 ,50000 , 1500 ,  0.98 , 1.00007484128015 , 1 , 1.00213198472904 , 1000
SketchVisor ,hyperx9 ,50000 , 1500 ,  0.95 , 1.00008534533171 , 1 , 1.00273722627737 , 2500
CountMax ,hyperx9 ,50000 , 2000 ,  0.99 , 0.999627143863524 , 0.894280797246458 , 1 , 500
CountMax ,hyperx9 ,50000 , 2000 ,  0.98 , 0.999674144597493 , 0.894280797246458 , 1 , 1000
CountMax ,hyperx9 ,50000 , 2000 ,  0.95 , 0.999518286627951 , 0.894280797246458 , 1 , 2500
SketchVisor ,hyperx9 ,50000 , 2000 ,  0.99 , 1.00000654978569 , 1 , 1.00024424994911 , 500
SketchVisor ,hyperx9 ,50000 , 2000 ,  0.98 , 1.00000686587897 , 1 , 1.00029748624126 , 1000
SketchVisor ,hyperx9 ,50000 , 2000 ,  0.95 , 1.00000792993819 , 1 , 1.00037172208705 , 2500
CountMax ,hyperx9 ,50000 , 2500 ,  0.99 , 0.999533461744137 , 0.8828555116023 , 1 , 500
CountMax ,hyperx9 ,50000 , 2500 ,  0.98 , 0.999728478053335 , 0.8828555116023 , 1 , 1000
CountMax ,hyperx9 ,50000 , 2500 ,  0.95 , 0.999744077114916 , 0.869807510416933 , 1 , 2500
SketchVisor ,hyperx9 ,50000 , 2500 ,  0.99 , 1.0000004662605 , 1 , 1.00004070832485 , 500
SketchVisor ,hyperx9 ,50000 , 2500 ,  0.98 , 1.00000053726206 , 1 , 1.00004958104021 , 1000
SketchVisor ,hyperx9 ,50000 , 2500 ,  0.95 , 1.0000006133674 , 1 , 1.00006758583401 , 2500
CountMax ,hyperx9 ,50000 , 3000 ,  0.99 , 0.999982250595075 , 0.997972945021305 , 1 , 500
CountMax ,hyperx9 ,50000 , 3000 ,  0.98 , 0.999937081425954 , 0.969819321949789 , 1 , 1000
CountMax ,hyperx9 ,50000 , 3000 ,  0.95 , 0.999851370983069 , 0.808286582881499 , 1 , 2500
SketchVisor ,hyperx9 ,50000 , 3000 ,  0.99 , 1 , 1 , 1 , 500
SketchVisor ,hyperx9 ,50000 , 3000 ,  0.98 , 1 , 1 , 1 , 1000
SketchVisor ,hyperx9 ,50000 , 3000 ,  0.95 , 1 , 1 , 1 , 2500
CountMax ,hyperx9 ,100000 , 100 ,  0.99 , 0.389408002627782 , 0 , 1 , 608
CountMax ,hyperx9 ,100000 , 100 ,  0.98 , 0.376038441785933 , 0 , 1 , 1189
CountMax ,hyperx9 ,100000 , 100 ,  0.95 , 0.334293474252437 , 0 , 1 , 2636
SketchVisor ,hyperx9 ,100000 , 100 ,  0.99 , 0.071195706941576 , 0 , 1.02505057109581 , 71
SketchVisor ,hyperx9 ,100000 , 100 ,  0.98 , 0.071769883143178 , 0 , 1.03238169928027 , 143
SketchVisor ,hyperx9 ,100000 , 100 ,  0.95 , 0.066406608279213 , 0 , 1.03238169928027 , 331
CountMax ,hyperx9 ,100000 , 200 ,  0.99 , 0.616031623900253 , 0 , 1 , 851
CountMax ,hyperx9 ,100000 , 200 ,  0.98 , 0.603152124406223 , 0 , 1 , 1685
CountMax ,hyperx9 ,100000 , 200 ,  0.95 , 0.553059396631073 , 0 , 1 , 3959
SketchVisor ,hyperx9 ,100000 , 200 ,  0.99 , 0.145400436364445 , 0 , 1.02947023001925 , 145
SketchVisor ,hyperx9 ,100000 , 200 ,  0.98 , 0.153990579996383 , 0 , 1.03230428395983 , 307
SketchVisor ,hyperx9 ,100000 , 200 ,  0.95 , 0.147542968851752 , 0 , 1.04742477553992 , 735
CountMax ,hyperx9 ,100000 , 400 ,  0.99 , 0.833119286351549 , 0 , 1 , 988
CountMax ,hyperx9 ,100000 , 400 ,  0.98 , 0.828029877475051 , 0 , 1 , 1969
CountMax ,hyperx9 ,100000 , 400 ,  0.95 , 0.797918417738784 , 0 , 1 , 4846
SketchVisor ,hyperx9 ,100000 , 400 ,  0.99 , 0.336970515032231 , 0 , 1.03175972062519 , 336
SketchVisor ,hyperx9 ,100000 , 400 ,  0.98 , 0.34303121974946 , 0 , 1.03484479427893 , 684
SketchVisor ,hyperx9 ,100000 , 400 ,  0.95 , 0.32804794168403 , 0 , 1.04993974363656 , 1635
CountMax ,hyperx9 ,100000 , 700 ,  0.99 , 0.935098245429199 , 0 , 1 , 998
CountMax ,hyperx9 ,100000 , 700 ,  0.98 , 0.93496327005604 , 0 , 1 , 1995
CountMax ,hyperx9 ,100000 , 700 ,  0.95 , 0.922947400035497 , 0 , 1 , 4979
SketchVisor ,hyperx9 ,100000 , 700 ,  0.99 , 0.575361901407207 , 0 , 1.02666723785248 , 574
SketchVisor ,hyperx9 ,100000 , 700 ,  0.98 , 0.57886703191451 , 0 , 1.02794426320714 , 1155
SketchVisor ,hyperx9 ,100000 , 700 ,  0.95 , 0.56978321898195 , 0 , 1.03988758662536 , 2841
CountMax ,hyperx9 ,100000 , 1000 ,  0.99 , 0.969967639361786 , 0.297901370931064 , 1 , 1000
CountMax ,hyperx9 ,100000 , 1000 ,  0.98 , 0.970108717315216 , 0.161594110338261 , 1 , 2000
CountMax ,hyperx9 ,100000 , 1000 ,  0.95 , 0.962871911215815 , 0 , 1 , 4996
SketchVisor ,hyperx9 ,100000 , 1000 ,  0.99 , 0.757611139632198 , 0 , 1.02226553714671 , 756
SketchVisor ,hyperx9 ,100000 , 1000 ,  0.98 , 0.750660393970485 , 0 , 1.02622390891841 , 1498
SketchVisor ,hyperx9 ,100000 , 1000 ,  0.95 , 0.76069259305786 , 0 , 1.03288075457116 , 3794
CountMax ,hyperx9 ,100000 , 1500 ,  0.99 , 0.988761220915227 , 0.541720597117957 , 1 , 1000
CountMax ,hyperx9 ,100000 , 1500 ,  0.98 , 0.989084022203695 , 0.435539410003668 , 1 , 2000
CountMax ,hyperx9 ,100000 , 1500 ,  0.95 , 0.987064458354801 , 0.263762929223094 , 1 , 5000
SketchVisor ,hyperx9 ,100000 , 1500 ,  0.99 , 0.935236275603668 , 0 , 1.01433970186857 , 934
SketchVisor ,hyperx9 ,100000 , 1500 ,  0.98 , 0.938304419652694 , 0 , 1.01567055830864 , 1874
SketchVisor ,hyperx9 ,100000 , 1500 ,  0.95 , 0.940556895987324 , 0 , 1.02269656356133 , 4695
CountMax ,hyperx9 ,100000 , 2000 ,  0.99 , 0.995357090965669 , 0.611917261654767 , 1 , 1000
CountMax ,hyperx9 ,100000 , 2000 ,  0.98 , 0.994067863595707 , 0.358438318573032 , 1 , 2000
CountMax ,hyperx9 ,100000 , 2000 ,  0.95 , 0.993693288401084 , 0.0369272851607021 , 1 , 5000
SketchVisor ,hyperx9 ,100000 , 2000 ,  0.99 , 0.996571970805543 , 0 , 1.00832588049913 , 996
SketchVisor ,hyperx9 ,100000 , 2000 ,  0.98 , 0.997123967873541 , 0 , 1.00889310562935 , 1993
SketchVisor ,hyperx9 ,100000 , 2000 ,  0.95 , 0.996733194891139 , 0 , 1.01119307599606 , 4980
CountMax ,hyperx9 ,100000 , 2500 ,  0.99 , 0.998252049506338 , 0.731456129083145 , 1 , 1000
CountMax ,hyperx9 ,100000 , 2500 ,  0.98 , 0.997641392902129 , 0.607211157804982 , 1 , 2000
CountMax ,hyperx9 ,100000 , 2500 ,  0.95 , 0.997109122335931 , 0.530603394870524 , 1 , 5000
SketchVisor ,hyperx9 ,100000 , 2500 ,  0.99 , 1.00018319004962 , 1 , 1.00351347898301 , 1000
SketchVisor ,hyperx9 ,100000 , 2500 ,  0.98 , 1.00019137223708 , 1 , 1.00355471220746 , 2000
SketchVisor ,hyperx9 ,100000 , 2500 ,  0.95 , 1.0002249225263 , 1 , 1.00506611555133 , 5000
CountMax ,hyperx9 ,100000 , 3000 ,  0.99 , 0.997604373651443 , 0.706302299130717 , 1 , 1000
CountMax ,hyperx9 ,100000 , 3000 ,  0.98 , 0.998203397658566 , 0.706302299130717 , 1 , 2000
CountMax ,hyperx9 ,100000 , 3000 ,  0.95 , 0.998071876950283 , 0.20394541679027 , 1 , 5000
SketchVisor ,hyperx9 ,100000 , 3000 ,  0.99 , 1.00004816389908 , 1 , 1.00122439419105 , 1000
SketchVisor ,hyperx9 ,100000 , 3000 ,  0.98 , 1.00005190107925 , 1 , 1.00130297280202 , 2000
SketchVisor ,hyperx9 ,100000 , 3000 ,  0.95 , 1.00006083887437 , 1 , 1.00175576567844 , 5000
CountMax ,hyperx9 ,200000 , 100 ,  0.99 , 0.223429849607115 , 0 , 0.999989847148826 , 725
CountMax ,hyperx9 ,200000 , 100 ,  0.98 , 0.210804472410592 , 0 , 0.999989847148826 , 1388
CountMax ,hyperx9 ,200000 , 100 ,  0.95 , 0.182044523886367 , 0 , 1 , 3053
SketchVisor ,hyperx9 ,200000 , 100 ,  0.99 , 0.038116292058478 , 0 , 1.03501665657177 , 76
SketchVisor ,hyperx9 ,200000 , 100 ,  0.98 , 0.036614451827289 , 0 , 1.03501665657177 , 146
SketchVisor ,hyperx9 ,200000 , 100 ,  0.95 , 0.0380360391012881 , 0 , 1.04288011434697 , 379
CountMax ,hyperx9 ,200000 , 200 ,  0.99 , 0.387752192001642 , 0 , 0.999972535923013 , 1231
CountMax ,hyperx9 ,200000 , 200 ,  0.98 , 0.372784821852108 , 0 , 1 , 2366
CountMax ,hyperx9 ,200000 , 200 ,  0.95 , 0.336870980545371 , 0 , 1 , 5338
SketchVisor ,hyperx9 ,200000 , 200 ,  0.99 , 0.0722363269274384 , 0 , 1.0371383980826 , 144
SketchVisor ,hyperx9 ,200000 , 200 ,  0.98 , 0.0774859980762632 , 0 , 1.0371383980826 , 309
SketchVisor ,hyperx9 ,200000 , 200 ,  0.95 , 0.0767788757595705 , 0 , 1.05501261328599 , 765
CountMax ,hyperx9 ,200000 , 400 ,  0.99 , 0.625826593503791 , 0 , 1 , 1725
CountMax ,hyperx9 ,200000 , 400 ,  0.98 , 0.604765729598487 , 0 , 1 , 3395
CountMax ,hyperx9 ,200000 , 400 ,  0.95 , 0.562002086345813 , 0 , 1 , 7962
SketchVisor ,hyperx9 ,200000 , 400 ,  0.99 , 0.167456230872258 , 0 , 1.03382203912584 , 334
SketchVisor ,hyperx9 ,200000 , 400 ,  0.98 , 0.168734880666697 , 0 , 1.03382203912584 , 673
SketchVisor ,hyperx9 ,200000 , 400 ,  0.95 , 0.167682768447656 , 0 , 1.05584799437016 , 1671
CountMax ,hyperx9 ,200000 , 700 ,  0.99 , 0.822025237294047 , 0 , 1 , 1978
CountMax ,hyperx9 ,200000 , 700 ,  0.98 , 0.80464799518745 , 0 , 1 , 3924
CountMax ,hyperx9 ,200000 , 700 ,  0.95 , 0.76378283965656 , 0 , 1 , 9525
SketchVisor ,hyperx9 ,200000 , 700 ,  0.99 , 0.317826691198922 , 0 , 1.03051946604863 , 634
SketchVisor ,hyperx9 ,200000 , 700 ,  0.98 , 0.313867653201798 , 0 , 1.03221941233141 , 1252
SketchVisor ,hyperx9 ,200000 , 700 ,  0.95 , 0.312218606452693 , 0 , 1.04503383094309 , 3112
CountMax ,hyperx9 ,200000 , 1000 ,  0.99 , 0.900054553419684 , 0 , 1 , 1995
CountMax ,hyperx9 ,200000 , 1000 ,  0.98 , 0.889377068029146 , 0 , 1 , 3983
CountMax ,hyperx9 ,200000 , 1000 ,  0.95 , 0.864787734098161 , 0 , 1 , 9879
SketchVisor ,hyperx9 ,200000 , 1000 ,  0.99 , 0.439042667775203 , 0 , 1.02929425944112 , 876
SketchVisor ,hyperx9 ,200000 , 1000 ,  0.98 , 0.441543225712719 , 0 , 1.03239311127656 , 1762
SketchVisor ,hyperx9 ,200000 , 1000 ,  0.95 , 0.448326021636356 , 0 , 1.04860050890585 , 4470
CountMax ,hyperx9 ,200000 , 1500 ,  0.99 , 0.954675281152366 , 0 , 1 , 1999
CountMax ,hyperx9 ,200000 , 1500 ,  0.98 , 0.949602647740948 , 0 , 1 , 3997
CountMax ,hyperx9 ,200000 , 1500 ,  0.95 , 0.937984577417025 , 0 , 1 , 9985
SketchVisor ,hyperx9 ,200000 , 1500 ,  0.99 , 0.63835657364688 , 0 , 1.02717797224235 , 1274
SketchVisor ,hyperx9 ,200000 , 1500 ,  0.98 , 0.637711613934333 , 0 , 1.03037871710296 , 2545
SketchVisor ,hyperx9 ,200000 , 1500 ,  0.95 , 0.645114499121318 , 0 , 1.04484090929949 , 6433
CountMax ,hyperx9 ,200000 , 2000 ,  0.99 , 0.973574086826929 , 0.241084929611258 , 1 , 2000
CountMax ,hyperx9 ,200000 , 2000 ,  0.98 , 0.972051512375923 , 0.19483860668169 , 1 , 4000
CountMax ,hyperx9 ,200000 , 2000 ,  0.95 , 0.967509527755463 , 0 , 1 , 9995
SketchVisor ,hyperx9 ,200000 , 2000 ,  0.99 , 0.78139961117597 , 0 , 1.02328744217156 , 1560
SketchVisor ,hyperx9 ,200000 , 2000 ,  0.98 , 0.789305885948523 , 0 , 1.02328744217156 , 3151
SketchVisor ,hyperx9 ,200000 , 2000 ,  0.95 , 0.79100155337344 , 0 , 1.03510204081633 , 7891
CountMax ,hyperx9 ,200000 , 2500 ,  0.99 , 0.985725101906149 , 0.448384541580204 , 1 , 2000
CountMax ,hyperx9 ,200000 , 2500 ,  0.98 , 0.984637683114819 , 0 , 1 , 3999
CountMax ,hyperx9 ,200000 , 2500 ,  0.95 , 0.981535528995981 , 0 , 1 , 9999
SketchVisor ,hyperx9 ,200000 , 2500 ,  0.99 , 0.894919495627196 , 0 , 1.01912379466028 , 1787
SketchVisor ,hyperx9 ,200000 , 2500 ,  0.98 , 0.898507156696007 , 0 , 1.02051951208592 , 3588
SketchVisor ,hyperx9 ,200000 , 2500 ,  0.95 , 0.898948933420743 , 0 , 1.02923576379749 , 8971
CountMax ,hyperx9 ,200000 , 3000 ,  0.99 , 0.991663439091854 , 0.50077190682133 , 1 , 2000
CountMax ,hyperx9 ,200000 , 3000 ,  0.98 , 0.990255979737969 , 0.319189076063549 , 1 , 4000
CountMax ,hyperx9 ,200000 , 3000 ,  0.95 , 0.987320996985185 , 0 , 1 , 9997
SketchVisor ,hyperx9 ,200000 , 3000 ,  0.99 , 0.955551290215753 , 0 , 1.0147260464857 , 1909
SketchVisor ,hyperx9 ,200000 , 3000 ,  0.98 , 0.959123217031002 , 0 , 1.0147260464857 , 3832
SketchVisor ,hyperx9 ,200000 , 3000 ,  0.95 , 0.958325340005524 , 0 , 1.02284811792577 , 9569
CountMax ,hyperx9 ,300000 , 100 ,  0.99 , 0.154464180623926 , 0 , 0.999614144835687 , 800
CountMax ,hyperx9 ,300000 , 100 ,  0.98 , 0.152089385248644 , 0 , 0.999614144835687 , 1578
CountMax ,hyperx9 ,300000 , 100 ,  0.95 , 0.129198358208121 , 0 , 0.999877433456581 , 3355
SketchVisor ,hyperx9 ,300000 , 100 ,  0.99 , 0.020075708910005 , 0 , 1.03101751047518 , 60
SketchVisor ,hyperx9 ,300000 , 100 ,  0.98 , 0.0230993622522777 , 0 , 1.03625385223315 , 138
SketchVisor ,hyperx9 ,300000 , 100 ,  0.95 , 0.0235027546043986 , 0 , 1.05499142968666 , 351
CountMax ,hyperx9 ,300000 , 200 ,  0.99 , 0.287867924179528 , 0 , 1 , 1420
CountMax ,hyperx9 ,300000 , 200 ,  0.98 , 0.286790001064499 , 0 , 1 , 2789
CountMax ,hyperx9 ,300000 , 200 ,  0.95 , 0.248539315762321 , 0 , 1 , 6099
SketchVisor ,hyperx9 ,300000 , 200 ,  0.99 , 0.043148213920383 , 0 , 1.03476313753496 , 129
SketchVisor ,hyperx9 ,300000 , 200 ,  0.98 , 0.0459673351211543 , 0 , 1.03476313753496 , 275
SketchVisor ,hyperx9 ,300000 , 200 ,  0.95 , 0.0491695187139748 , 0 , 1.05042536502956 , 735
CountMax ,hyperx9 ,300000 , 400 ,  0.99 , 0.492656362296665 , 0 , 1 , 2208
CountMax ,hyperx9 ,300000 , 400 ,  0.98 , 0.482794307029711 , 0 , 1 , 4332
CountMax ,hyperx9 ,300000 , 400 ,  0.95 , 0.432926505248345 , 0 , 1 , 9812
SketchVisor ,hyperx9 ,300000 , 400 ,  0.99 , 0.0989783871586651 , 0 , 1.02811918954391 , 296
SketchVisor ,hyperx9 ,300000 , 400 ,  0.98 , 0.105476908713386 , 0 , 1.03234208312365 , 631
SketchVisor ,hyperx9 ,300000 , 400 ,  0.95 , 0.106883346556642 , 0 , 1.05416501873929 , 1598
CountMax ,hyperx9 ,300000 , 700 ,  0.99 , 0.702121354912141 , 0 , 1 , 2799
CountMax ,hyperx9 ,300000 , 700 ,  0.98 , 0.690373044071603 , 0 , 1 , 5522
CountMax ,hyperx9 ,300000 , 700 ,  0.95 , 0.64166937026185 , 0 , 1 , 13096
SketchVisor ,hyperx9 ,300000 , 700 ,  0.99 , 0.196891931522069 , 0 , 1.03204192793366 , 589
SketchVisor ,hyperx9 ,300000 , 700 ,  0.98 , 0.200061135646387 , 0 , 1.03987788752216 , 1197
SketchVisor ,hyperx9 ,300000 , 700 ,  0.95 , 0.205475542028688 , 0 , 1.05879766122439 , 3072
CountMax ,hyperx9 ,300000 , 1000 ,  0.99 , 0.81131007612664 , 0 , 1 , 2948
CountMax ,hyperx9 ,300000 , 1000 ,  0.98 , 0.805197914862916 , 0 , 1 , 5874
CountMax ,hyperx9 ,300000 , 1000 ,  0.95 , 0.764380694950983 , 0 , 1 , 14340
SketchVisor ,hyperx9 ,300000 , 1000 ,  0.99 , 0.300826912507107 , 0 , 1.03011312740197 , 900
SketchVisor ,hyperx9 ,300000 , 1000 ,  0.98 , 0.299835422286963 , 0 , 1.03500317003376 , 1794
SketchVisor ,hyperx9 ,300000 , 1000 ,  0.95 , 0.299017595931798 , 0 , 1.05016958643818 , 4471
CountMax ,hyperx9 ,300000 , 1500 ,  0.99 , 0.8998348884466 , 0 , 1 , 2994
CountMax ,hyperx9 ,300000 , 1500 ,  0.98 , 0.898221055407942 , 0 , 1 , 5976
CountMax ,hyperx9 ,300000 , 1500 ,  0.95 , 0.875824253548436 , 0 , 1 , 14863
SketchVisor ,hyperx9 ,300000 , 1500 ,  0.99 , 0.44842809757075 , 0 , 1.02794889992903 , 1342
SketchVisor ,hyperx9 ,300000 , 1500 ,  0.98 , 0.450831912821134 , 0 , 1.03332101453351 , 2698
SketchVisor ,hyperx9 ,300000 , 1500 ,  0.95 , 0.454393590529053 , 0 , 1.05180187341418 , 6795
CountMax ,hyperx9 ,300000 , 2000 ,  0.99 , 0.942956955422409 , 0 , 1 , 2997
CountMax ,hyperx9 ,300000 , 2000 ,  0.98 , 0.940069921472903 , 0 , 1 , 5991
CountMax ,hyperx9 ,300000 , 2000 ,  0.95 , 0.927065094417256 , 0 , 1 , 14957
SketchVisor ,hyperx9 ,300000 , 2000 ,  0.99 , 0.59005288049103 , 0 , 1.02812568830286 , 1766
SketchVisor ,hyperx9 ,300000 , 2000 ,  0.98 , 0.592440381349364 , 0 , 1.02990945372193 , 3546
SketchVisor ,hyperx9 ,300000 , 2000 ,  0.95 , 0.60069113695179 , 0 , 1.04245989648632 , 8984
CountMax ,hyperx9 ,300000 , 2500 ,  0.99 , 0.966129215181777 , 0.20209444318255 , 1 , 3000
CountMax ,hyperx9 ,300000 , 2500 ,  0.98 , 0.96389306914526 , 0.109139165902305 , 1 , 6000
CountMax ,hyperx9 ,300000 , 2500 ,  0.95 , 0.955237443870199 , 0 , 1 , 14992
SketchVisor ,hyperx9 ,300000 , 2500 ,  0.99 , 0.719532947395389 , 0 , 1.02257310651471 , 2154
SketchVisor ,hyperx9 ,300000 , 2500 ,  0.98 , 0.716259566001382 , 0 , 1.02864030817244 , 4288
SketchVisor ,hyperx9 ,300000 , 2500 ,  0.95 , 0.719644376378787 , 0 , 1.04240888932934 , 10766
CountMax ,hyperx9 ,300000 , 3000 ,  0.99 , 0.978220597933907 , 0.251159297584339 , 1 , 3000
CountMax ,hyperx9 ,300000 , 3000 ,  0.98 , 0.97698112249497 , 0.174574640676336 , 1 , 6000
CountMax ,hyperx9 ,300000 , 3000 ,  0.95 , 0.970920481076986 , 0 , 1 , 14994
SketchVisor ,hyperx9 ,300000 , 3000 ,  0.99 , 0.806823344564734 , 0 , 1.01911462998815 , 2416
SketchVisor ,hyperx9 ,300000 , 3000 ,  0.98 , 0.805093787102951 , 0 , 1.0252133354309 , 4821
SketchVisor ,hyperx9 ,300000 , 3000 ,  0.95 , 0.814848837066038 , 0 , 1.03740430592374 , 12193
